po2,suv
1.8501032631140575, 7.520342562106074
2.3419405663624397, 6.521634202558426
4.030591253526473, 4.7126732222448195
6.013272523814909, 3.7094278706037285
8.780950867390896, 2.9532283557896406
12.640359431286964, 2.3646255411281634
17.938880966543245, 1.9259875053083098
24.917495494406005, 1.5776832036995188
35.36228444201897, 1.285022970787308
35.36228444201897, 1.285022970787308
41.677584572843685, 1.1663574914791912
